Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,cover_type
2108.0,327.0,22.0,42.0,14.0,907.0,162.0,210.0,185.0,787.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2726.0,31.0,12.0,324.0,47.0,2376.0,216.0,213.0,130.0,1899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Douglas-fir
1994.0,32.0,25.0,124.0,22.0,446.0,205.0,178.0,97.0,579.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2612.0,286.0,25.0,127.0,64.0,1689.0,144.0,230.0,222.0,1489.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2466.0,12.0,15.0,30.0,7.0,503.0,204.0,209.0,140.0,808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2447.0,135.0,3.0,0.0,0.0,1071.0,224.0,238.0,149.0,819.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2416.0,324.0,12.0,190.0,55.0,743.0,189.0,227.0,177.0,1477.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2486.0,30.0,18.0,95.0,46.0,1184.0,212.0,197.0,116.0,808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2547.0,317.0,16.0,335.0,116.0,1129.0,175.0,224.0,188.0,543.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2528.0,351.0,11.0,234.0,54.0,658.0,201.0,222.0,159.0,1034.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2312.0,330.0,23.0,42.0,17.0,1301.0,160.0,206.0,182.0,886.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2516.0,102.0,7.0,30.0,-1.0,2320.0,232.0,231.0,132.0,769.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
1977.0,296.0,24.0,95.0,55.0,180.0,145.0,225.0,216.0,828.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2470.0,190.0,8.0,240.0,36.0,633.0,220.0,247.0,160.0,1357.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2356.0,30.0,21.0,268.0,36.0,424.0,208.0,190.0,110.0,1176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2558.0,44.0,22.0,108.0,46.0,1284.0,219.0,185.0,90.0,671.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2721.0,342.0,23.0,384.0,92.0,1978.0,167.0,199.0,167.0,2326.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2605.0,50.0,14.0,67.0,10.0,2089.0,226.0,208.0,113.0,2170.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2465.0,60.0,24.0,42.0,17.0,1124.0,231.0,182.0,70.0,825.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2625.0,0.0,11.0,124.0,14.0,2081.0,204.0,220.0,153.0,2591.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2452.0,119.0,8.0,0.0,0.0,566.0,235.0,233.0,129.0,711.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
1964.0,352.0,11.0,67.0,14.0,424.0,200.0,221.0,159.0,618.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2608.0,319.0,13.0,242.0,90.0,1045.0,185.0,227.0,182.0,1772.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Douglas-fir
2383.0,316.0,17.0,255.0,5.0,1140.0,174.0,224.0,189.0,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2562.0,125.0,10.0,0.0,0.0,726.0,237.0,233.0,126.0,1170.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2364.0,103.0,16.0,134.0,44.0,371.0,,218.0,97.0,1224.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2206.0,136.0,21.0,30.0,-1.0,1461.0,247.0,227.0,98.0,509.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2831.0,341.0,17.0,90.0,36.0,1542.0,183.0,213.0,168.0,1842.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2430.0,337.0,30.0,127.0,65.0,659.0,142.0,184.0,173.0,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2389.0,281.0,21.0,309.0,119.0,1110.0,157.0,236.0,217.0,192.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2461.0,332.0,14.0,30.0,3.0,830.0,188.0,222.0,173.0,644.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2502.0,1.0,17.0,331.0,74.0,716.0,194.0,206.0,148.0,437.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2376.0,21.0,20.0,30.0,2.0,730.0,203.0,193.0,121.0,1144.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2331.0,319.0,5.0,228.0,121.0,1034.0,207.0,235.0,167.0,631.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2472.0,14.0,9.0,361.0,60.0,408.0,,222.0,147.0,1041.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2252.0,352.0,22.0,150.0,59.0,1295.0,,196.0,154.0,722.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2573.0,54.0,18.0,150.0,66.0,1343.0,227.0,200.0,100.0,1645.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2384.0,248.0,22.0,127.0,43.0,1489.0,,250.0,215.0,618.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2251.0,325.0,27.0,30.0,19.0,1549.0,142.0,199.0,191.0,693.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2496.0,252.0,22.0,192.0,69.0,1302.0,165.0,249.0,217.0,591.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2601.0,18.0,15.0,300.0,0.0,1690.0,,208.0,134.0,959.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2565.0,13.0,23.0,218.0,76.0,1981.0,191.0,187.0,126.0,750.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2190.0,13.0,30.0,30.0,13.0,1606.0,176.0,164.0,111.0,192.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2450.0,82.0,12.0,30.0,7.0,430.0,,219.0,113.0,808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2133.0,353.0,20.0,30.0,6.0,1290.0,182.0,201.0,154.0,450.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2445.0,265.0,12.0,430.0,175.0,983.0,190.0,245.0,194.0,451.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2557.0,65.0,16.0,175.0,67.0,1140.0,233.0,207.0,101.0,781.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2692.0,323.0,17.0,153.0,41.0,1926.0,176.0,221.0,184.0,2233.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2600.0,31.0,11.0,175.0,15.0,1790.0,217.0,217.0,134.0,1987.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2393.0,282.0,23.0,313.0,123.0,1080.0,,235.0,220.0,228.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2377.0,331.0,21.0,247.0,71.0,1153.0,167.0,209.0,180.0,1351.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2519.0,333.0,9.0,153.0,36.0,175.0,200.0,229.0,168.0,1691.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2630.0,12.0,15.0,180.0,41.0,1543.0,203.0,208.0,140.0,2865.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2230.0,21.0,28.0,365.0,49.0,845.0,189.0,169.0,103.0,854.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2399.0,97.0,15.0,67.0,18.0,579.0,244.0,216.0,98.0,1440.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2305.0,39.0,31.0,162.0,89.0,616.0,204.0,157.0,68.0,931.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2427.0,59.0,18.0,90.0,37.0,402.0,231.0,198.0,93.0,469.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2643.0,294.0,31.0,180.0,79.0,1237.0,,216.0,228.0,808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Douglas-fir
2217.0,352.0,32.0,108.0,49.0,1542.0,148.0,167.0,146.0,324.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2306.0,40.0,15.0,192.0,50.0,1243.0,220.0,207.0,118.0,603.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2500.0,12.0,23.0,108.0,17.0,618.0,190.0,187.0,127.0,1392.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2462.0,176.0,19.0,0.0,0.0,417.0,226.0,247.0,145.0,1101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2521.0,30.0,26.0,95.0,2.0,618.0,202.0,174.0,95.0,1355.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2240.0,315.0,18.0,42.0,8.0,1624.0,171.0,223.0,191.0,765.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2681.0,39.0,20.0,150.0,48.0,2218.0,217.0,192.0,103.0,2431.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2511.0,22.0,12.0,30.0,2.0,1869.0,212.0,214.0,137.0,1861.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2459.0,309.0,15.0,30.0,4.0,828.0,179.0,230.0,191.0,633.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2429.0,287.0,24.0,297.0,99.0,1561.0,146.0,230.0,220.0,481.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2270.0,81.0,26.0,0.0,0.0,566.0,,184.0,53.0,735.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2199.0,57.0,30.0,0.0,0.0,450.0,,162.0,50.0,899.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2620.0,318.0,28.0,108.0,63.0,1762.0,135.0,202.0,200.0,1356.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2475.0,359.0,11.0,42.0,4.0,899.0,204.0,220.0,154.0,765.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2622.0,34.0,28.0,30.0,18.0,1130.0,,167.0,84.0,853.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Douglas-fir
2581.0,45.0,16.0,190.0,73.0,1355.0,223.0,204.0,111.0,1739.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2147.0,51.0,24.0,255.0,101.0,323.0,223.0,180.0,78.0,376.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2441.0,269.0,18.0,451.0,171.0,930.0,169.0,244.0,212.0,277.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2724.0,318.0,7.0,212.0,78.0,2125.0,202.0,234.0,171.0,2280.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2623.0,49.0,14.0,95.0,23.0,655.0,225.0,209.0,115.0,1302.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2300.0,331.0,26.0,30.0,18.0,1019.0,,199.0,182.0,895.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2719.0,312.0,20.0,330.0,108.0,1919.0,,221.0,197.0,2397.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2501.0,253.0,27.0,190.0,74.0,1289.0,149.0,245.0,227.0,636.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2525.0,310.0,20.0,212.0,71.0,685.0,160.0,221.0,199.0,457.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2326.0,327.0,31.0,30.0,22.0,927.0,130.0,188.0,188.0,872.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2437.0,80.0,23.0,0.0,0.0,1142.0,243.0,192.0,66.0,1065.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2420.0,76.0,18.0,162.0,62.0,677.0,239.0,205.0,90.0,1465.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
1893.0,7.0,21.0,120.0,42.0,95.0,189.0,193.0,136.0,693.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2324.0,304.0,10.0,270.0,41.0,1250.0,192.0,235.0,183.0,930.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2528.0,14.0,6.0,30.0,1.0,2442.0,215.0,228.0,150.0,765.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2608.0,26.0,10.0,190.0,13.0,1816.0,215.0,218.0,138.0,2023.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2153.0,291.0,29.0,60.0,16.0,1168.0,129.0,222.0,227.0,631.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2170.0,317.0,22.0,30.0,3.0,1337.0,156.0,214.0,195.0,607.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2255.0,42.0,27.0,162.0,120.0,564.0,213.0,169.0,75.0,361.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2029.0,2.0,38.0,360.0,178.0,330.0,142.0,142.0,117.0,932.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2443.0,116.0,15.0,170.0,45.0,573.0,245.0,224.0,104.0,1475.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2752.0,311.0,16.0,361.0,57.0,1825.0,175.0,227.0,191.0,2383.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2638.0,39.0,16.0,228.0,23.0,1926.0,219.0,203.0,114.0,2164.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2598.0,144.0,4.0,0.0,0.0,1922.0,226.0,239.0,147.0,2766.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
2534.0,124.0,10.0,0.0,0.0,1406.0,238.0,233.0,125.0,713.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir
